LOG_INF_A,temperature,dew_point_temperature,relative_humidity,wind_speed,sea_level_pressure,visibility,wet_bulb_temperature,precipitation,precipitation_24_hour
2.303,2.9536309523809523,1.6870238095238097,49.75595238095238,4.150595238095238,1012.2814814814816,9.34368263473054,2.146851851851852,0.0,0.0
1.946,2.8837125748502994,1.949461077844311,58.778443113772454,2.735928143712574,1012.3211538461538,10.743173652694612,2.246538461538462,0.0,0.0
2.944,2.6945238095238095,1.803869047619048,60.226190476190474,3.691071428571429,1012.9,10.675059523809525,2.122777777777778,0.0,0.0
2.708,2.2434131736526943,1.220059880239521,54.35329341317365,3.4089820359281435,1017.230909090909,10.918652694610778,1.6390909090909092,0.0,0.0
2.639,2.660419161676647,1.985808383233533,68.94011976047904,3.002994011976048,1015.1903846153848,9.70997005988024,2.211153846153846,0.0,0.0
2.485,2.139393939393939,1.2198787878787878,57.60606060606061,4.576969696969697,1017.07,10.333484848484847,1.6236000000000002,0.0,0.0
2.079,1.822559523809524,0.9904166666666668,59.70238095238095,5.196428571428571,1018.6423076923076,10.165,1.3809615384615386,0.0,0.0
2.639,1.84625,0.9302380952380952,56.875,3.7291666666666665,1020.2571428571428,9.46919642857143,1.35125,0.0,0.0
2.079,1.8332727272727272,1.1763030303030304,67.4060606060606,3.038181818181818,1020.1528301886792,7.832090909090909,1.4562264150943396,0.0,0.0
1.609,1.972969696969697,1.291090909090909,66.56969696969696,3.017682926829268,1019.5963636363635,9.344909090909091,1.5852727272727272,0.0,0.0
1.386,1.8516766467065868,1.03,61.1497005988024,3.3759036144578314,1020.532075471698,9.992994011976048,1.4162264150943398,0.0,0.0
1.609,1.906904761904762,1.386904761904762,73.64285714285714,3.297619047619047,1018.3882352941176,8.259702380952382,1.605576923076923,0.0,0.0
1.609,1.985952380952381,1.2298809523809524,64.48214285714286,3.844642857142857,1017.5553571428572,9.09619760479042,1.570892857142857,0.0,0.0
2.079,1.631317365269461,0.4924550898203592,49.467065868263475,3.6784431137724543,1017.8538461538462,10.439011976047905,1.075,0.0,0.0
0.693,1.672874251497006,0.7397604790419162,56.203592814371255,3.208982035928144,1019.6370370370372,10.7362874251497,1.201851851851852,0.0,0.0
1.099,1.8029761904761905,1.1035714285714286,64.82142857142857,5.15,1019.8096153846152,9.112202380952382,1.421320754716981,0.0,0.0
2.398,1.9030538922155689,1.1123952095808385,62.28742514970059,4.146107784431138,1018.82,10.442664670658685,1.4674545454545456,0.0,0.0
1.792,2.0500000000000003,1.1480239520958084,59.64670658682635,4.780838323353294,1014.5072727272728,7.848682634730539,1.5454545454545454,0.0,0.0
2.303,1.7332335329341315,0.7664071856287424,55.19760479041916,4.740119760479042,1016.1555555555556,10.75248502994012,1.2414814814814816,0.0,0.0
2.996,1.96066265060241,0.7162650602409639,50.08433734939759,4.674096385542168,1013.5611111111112,7.065632530120482,1.3133333333333337,0.0,0.0
3.258,2.021845238095238,0.5229761904761905,40.607142857142854,5.473809523809524,1017.55625,10.0875,1.247291666666667,0.0,0.0
3.611,2.109698795180723,1.0183132530120482,52.9277108433735,5.257228915662651,1016.6296296296296,6.885542168674699,1.507272727272727,0.0,0.0
3.638,2.1257831325301204,1.0689759036144575,54.69879518072289,4.6493975903614455,1017.0509090909092,8.230210843373493,1.5427272727272727,0.0,0.0
3.526,2.4822023809523808,1.200654761904762,49.06547619047619,4.4523809523809526,1012.7403846153846,8.193154761904761,1.757692307692308,0.0,0.0
3.332,2.7340361445783135,1.274397590361446,42.1144578313253,3.641566265060241,1012.3537037037036,10.545753012048191,1.8601851851851852,0.0,0.0
2.89,2.6234939759036147,1.320060240963855,48.09638554216867,3.406626506024097,1010.1740740740742,9.630903614457832,1.8398181818181816,0.0,0.0
2.398,2.7257738095238095,1.0347904191616766,37.25748502994012,3.691071428571429,1009.4745454545456,6.573184523809524,1.746,0.0,0.0
1.792,3.1420958083832335,0.8759281437125749,27.808383233532933,3.0251497005988024,1009.678181818182,10.454491017964072,1.8325454545454547,0.0,0.0
1.386,3.41875,1.4363690476190476,34.982142857142854,3.2142857142857144,1006.548,10.018562874251495,2.1736,0.0,0.0
1.099,3.379161676646707,2.145748502994012,52.76047904191617,3.1952095808383234,1006.5109090909092,8.862874251497006,2.5414545454545454,0.0,0.0
1.792,3.577724550898204,1.7338323353293414,37.75449101796407,3.9083832335329345,1005.951851851852,9.307185628742516,2.361111111111111,0.0,0.0
0.0,3.476566265060241,1.4039156626506024,31.09036144578313,5.083734939759036,1006.824074074074,5.981325301204819,2.1683333333333334,0.0,0.0
0.0,3.577440476190476,1.1377245508982037,25.311377245508982,6.701785714285715,1004.1745454545454,7.921428571428571,2.0812962962962964,0.0,0.0
0.0,3.585833333333333,1.2277976190476192,28.25595238095238,3.613690476190477,1000.9303571428572,9.60357142857143,2.1425,0.0,0.0
0.0,3.5871257485029937,1.6684939759036146,38.44578313253012,3.344910179640719,1000.0836363636364,8.737125748502994,2.3350909090909093,0.0,0.0
0.693,3.774640522875817,1.5172847682119204,30.198675496688743,4.394117647058823,999.7941176470588,6.5549019607843135,2.3337254901960782,0.0,0.0
1.099,3.648922155688622,1.6892215568862277,35.35928143712575,3.3077844311377245,999.1777777777778,9.597784431137724,2.3911111111111114,0.0,0.0
0.0,3.7387878787878783,1.3967272727272728,26.818181818181817,6.284242424242425,995.2803921568628,6.676969696969698,2.222,0.0,0.0
0.0,3.6863095238095234,1.8336144578313256,37.01204819277108,2.8732142857142855,997.4173076923076,8.926190476190476,2.418679245283019,0.0,0.0
0.0,3.770892857142857,2.35125748502994,48.68862275449102,3.4220238095238096,998.2527272727272,9.039520958083832,2.743148148148148,0.0,0.0
0.0,3.705,2.487289156626506,53.602409638554214,2.915060240963855,997.371153846154,9.11024096385542,2.8188461538461542,0.0,0.0
0.693,3.7720245398773007,2.473865030674846,50.65644171779141,3.503067484662577,996.7685185185184,7.877300613496932,2.8112962962962964,0.0,0.0
0.0,3.702754491017964,2.449580838323353,51.19760479041916,3.1790419161676646,999.3156862745096,9.253892215568865,2.788627450980392,0.0,0.0
0.0,3.650238095238095,2.299285714285714,50.214285714285715,3.3880952380952385,1000.3836363636364,8.7875,2.693454545454545,0.0,0.0
0.0,3.59622754491018,2.448862275449102,55.17964071856287,3.603592814371257,1000.454716981132,8.831676646706587,2.756792452830189,0.0,0.0
0.0,3.612289156626506,2.3448192771084337,51.01807228915663,4.224096385542169,1001.2418181818182,8.801204819277109,2.7032727272727275,0.0,0.0
1.386,3.543293413173653,2.2819161676646704,51.16766467065868,3.745508982035928,1002.0178571428572,10.421107784431138,2.654464285714286,0.0,0.0
0.693,3.499041916167665,2.074251497005988,46.532934131736525,4.4664670658682635,1002.7641509433962,10.084820359281435,2.5277358490566035,0.0,0.0
0.693,3.364878048780488,2.1888414634146343,54.176829268292686,2.8140243902439024,1006.5444444444444,9.125,2.5554545454545456,0.0,0.0
1.386,3.264457831325301,2.263313253012048,57.066265060240966,2.878313253012048,1010.7518518518518,10.163945783132531,2.5554545454545456,0.0,0.0
1.386,3.2738323353293413,2.168502994011976,56.07784431137725,2.522754491017964,1010.76,9.586766467065868,2.525272727272727,0.0,0.0
1.386,3.2282530120481927,2.0236144578313255,53.21084337349398,2.819277108433735,1011.7207547169812,9.965030120481927,2.4364150943396226,0.0,0.0
1.946,3.088630952380952,2.167440476190476,58.791666666666664,2.679761904761905,1014.3571428571428,10.40125,2.4483928571428573,0.0,0.0
2.079,3.0407185628742517,2.146467065868263,59.622754491017965,2.761077844311377,1013.466037735849,10.282634730538922,2.4301886792452834,0.0,0.0
2.079,2.8404907975460123,1.6414723926380368,49.49079754601227,3.5901840490797547,1014.6370370370372,11.228282208588958,2.072037037037037,0.0,0.0
2.996,2.842619047619048,1.7926785714285716,56.291666666666664,2.55,1014.6215686274508,9.21705357142857,2.1709803921568627,0.0,0.0
2.773,2.6551785714285714,1.738154761904762,58.73809523809524,3.9077380952380953,1016.2072727272728,10.456041666666668,2.069818181818182,0.0,0.0
3.296,2.501377245508982,1.6865269461077843,61.5748502994012,3.5197604790419157,1015.645283018868,9.823353293413174,1.9939622641509436,0.0,0.0
3.178,2.177797619047619,1.1972023809523809,55.148809523809526,4.2958333333333325,1018.5777777777776,10.311458333333334,1.6153703703703703,0.0,0.0
2.996,2.3173493975903616,1.5984337349397588,65.55421686746988,1.9866666666666668,1016.86,10.228222891566263,1.8641818181818184,0.0,0.0
2.639,2.059940119760479,1.2447904191616763,61.48502994011976,4.255688622754492,1017.5666666666666,9.40365269461078,1.601063829787234,0.0,0.0
2.708,2.1764071856287424,1.6623353293413174,73.7005988023952,2.472455089820359,1019.1396226415096,9.339670658682635,1.8582692307692308,0.0,0.0
1.792,2.0849700598802396,1.3395808383233534,64.20359281437126,3.352095808383233,1018.038775510204,9.256017964071855,1.6546938775510205,0.0,0.0
2.197,2.1465243902439024,1.3627439024390244,62.859756097560975,3.2286585365853657,1017.511320754717,9.77560975609756,1.6766037735849058,0.0,0.0
1.792,1.8797590361445784,0.9741566265060242,57.01204819277108,5.186746987951807,1019.9192307692308,9.578493975903614,1.4078846153846152,0.0,0.0
1.609,1.7501818181818185,0.9045454545454544,59.51515151515152,3.1670731707317072,1022.5166666666668,10.32320606060606,1.3064814814814814,0.0,0.0
1.609,2.0623493975903617,1.3105421686746987,65.15060240963855,2.593975903614458,1019.6821428571428,9.545783132530122,1.6225,0.0,0.0
2.197,2.0231927710843376,1.2506626506024097,62.83734939759036,4.760240963855422,1016.9981481481482,9.037048192771085,1.5901851851851854,0.0,0.0
1.386,2.0087425149700597,1.0673652694610778,58.29940119760479,2.2425149700598803,1019.4603773584906,10.18122754491018,1.4942307692307693,0.0,0.0
1.792,2.0780981595092025,1.34159509202454,64.66257668711657,3.849079754601227,1015.4160714285716,8.377791411042944,1.6401785714285713,0.0,0.0
2.708,2.1212345679012343,1.1488271604938272,56.84567901234568,4.351851851851852,1017.411111111111,10.09248447204969,1.5814814814814817,0.0,0.0
2.485,2.2415757575757578,1.4715151515151517,63.83030303030303,3.518181818181818,1018.7865384615384,10.144848484848485,1.763653846153846,0.0,0.0
2.398,2.2803030303030303,1.1790303030303029,52.5030303030303,5.270909090909091,1014.677358490566,9.27509090909091,1.6247169811320754,0.0,0.0
1.609,2.42630303030303,1.1334545454545455,47.88484848484848,3.6859756097560976,1014.956862745098,9.875757575757577,1.6862745098039216,0.0,0.0
1.099,2.336606060606061,1.3422424242424242,56.06060606060606,4.791515151515152,1012.8981132075472,10.62905487804878,1.7749056603773583,0.0,0.0
2.565,2.5975925925925925,0.9177777777777778,38.358024691358025,3.134567901234568,1013.66,10.33145061728395,1.6339215686274509,0.0,0.0
2.398,2.7023780487804876,1.4101219512195122,48.25,4.053987730061349,1008.0428571428572,8.826798780487804,1.9225,0.0,0.0
2.485,2.8368862275449103,1.6717964071856288,52.796407185628745,3.623952095808383,1010.6145454545456,9.354491017964072,2.096363636363636,0.0,0.0
2.197,3.052469879518072,1.338192771084337,37.67469879518072,4.378787878787879,1006.9444444444443,10.158403614457832,1.9544444444444444,0.0,0.0
2.639,2.6623214285714285,1.171547619047619,41.595238095238095,3.778571428571429,1013.9924528301888,11.084791666666668,1.7773584905660378,0.0,0.0
0.693,2.8205389221556887,1.9594610778443116,61.7185628742515,4.38562874251497,1009.7203703703703,9.739107784431138,2.2480392156862745,0.0,0.0
2.197,3.19355421686747,1.612814371257485,41.234939759036145,2.932934131736527,1008.3735849056604,8.0874251497006,2.1741509433962265,0.0,0.0
2.303,3.2896341463414633,1.301818181818182,32.18292682926829,5.073939393939394,1007.3581818181816,8.9,2.042037037037037,0.0,0.0
1.099,3.2664670658682633,1.6318562874251497,41.92814371257485,4.392814371257485,1005.6176470588236,9.532934131736528,2.2088,0.0,0.0
2.485,3.4169879518072293,1.392060606060606,34.03030303030303,4.690361445783132,1003.5769230769232,8.322289156626505,2.171020408163266,0.0,0.0
2.303,3.3961676646706587,1.4618072289156627,35.993975903614455,6.775449101796407,1001.9611111111112,6.809580838323353,2.1944444444444446,0.0,0.0
1.792,3.465939393939394,1.2756363636363637,29.157575757575756,6.038181818181819,998.067924528302,6.742424242424242,2.0849056603773586,0.0,0.0
2.079,3.688622754491018,1.1940119760479042,23.718562874251496,4.268674698795181,999.3611111111112,9.855688622754492,2.1172222222222223,0.0,0.0
1.609,3.729940119760479,1.4892215568862277,29.976047904191617,3.698802395209581,997.9641509433962,8.404790419161678,2.2665384615384614,0.0,0.0
1.386,3.612215568862275,1.940239520958084,41.23353293413174,3.8618181818181823,997.8384615384616,9.055089820359282,2.4728846153846153,0.0,0.0
2.565,3.640606060606061,2.3430303030303032,51.68484848484849,2.9909090909090907,996.4545454545456,7.946060606060605,2.724909090909091,0.0,0.0
2.565,3.6011904761904763,2.5839285714285714,57.916666666666664,3.3839285714285716,995.5396226415094,8.205357142857142,2.8478846153846153,0.0,0.0
1.609,3.796363636363637,1.606666666666667,29.387878787878787,5.173939393939394,996.66,8.026829268292683,2.3592500000000003,0.0,0.0
1.609,3.64601226993865,1.6441717791411044,36.355828220858896,5.039263803680981,997.5826086956522,9.06564417177914,2.407391304347826,0.0,0.0
1.792,3.4620481927710847,2.656024096385542,65.16265060240964,3.465060240963855,999.5854545454544,9.6565421686747,2.868181818181818,0.0,0.0
1.946,3.552380952380952,2.7083333333333335,64.20833333333333,3.0232142857142854,999.5076923076924,7.698214285714285,2.913846153846154,0.0,0.0
2.079,3.5548192771084337,2.505421686746988,57.33734939759036,3.014457831325301,1000.7327272727272,8.384933734939759,2.7912727272727276,0.0,0.0
3.045,3.516144578313253,2.541807228915663,59.80120481927711,3.772121212121212,1003.3745454545456,8.702987951807229,2.8096296296296295,0.0,0.0
3.091,3.5053892215568863,2.5676646706586825,60.23952095808383,3.623214285714286,1003.5207547169812,8.495790419161677,2.7917647058823527,0.0,0.0
3.401,3.3917575757575755,2.4124848484848487,59.02424242424242,2.4624242424242424,1006.1370370370372,9.070872727272729,2.6753703703703704,0.0,0.0
2.565,3.529940119760479,2.080120481927711,48.0722891566265,3.710179640718563,1003.9132075471698,9.674850299401198,2.542037037037037,0.0,0.0
3.296,3.214311377245509,1.9747590361445784,50.3433734939759,4.88502994011976,1006.6425925925926,9.771550898203596,2.370943396226415,0.0,0.0
3.135,3.298203592814371,1.985542168674699,51.05421686746988,3.0071856287425147,1008.0490909090908,9.770011976047904,2.4310909090909094,0.0,0.0
2.485,2.8781437125748504,1.5811976047904193,47.2754491017964,4.525748502994012,1011.8482142857144,9.745508982035927,2.0605357142857144,0.0,0.0
3.97,2.9571428571428573,1.886904761904762,57.13095238095238,3.238095238095238,1013.1407407407409,9.311892857142858,2.2787037037037035,0.0,0.0
3.714,2.7963855421686747,1.8325301204819275,58.03012048192771,3.4102409638554216,1013.526530612245,9.588385542168677,2.1922916666666667,0.0,0.0
3.434,2.840178571428571,2.1028571428571428,66.33333333333333,3.0850299401197607,1014.9796296296296,9.372452380952382,2.3562962962962963,0.0,0.0
3.951,2.7092814371257483,1.8831736526946108,61.44311377245509,3.1808383233532935,1016.96875,9.946437125748504,2.1727083333333335,0.0,0.0
4.489,2.6098159509202454,1.739325153374233,60.0920245398773,3.630061349693252,1014.7884615384615,9.73523926380368,2.0678846153846155,0.0,0.0
4.111,2.294207317073171,1.5896951219512194,65.5670731707317,3.946951219512195,1015.3867924528302,9.533841463414634,1.8715384615384616,0.0,18.0
3.555,2.3280239520958084,1.688263473053892,69.35928143712574,2.711377245508982,1019.6309090909092,7.89397005988024,1.9265454545454543,0.0,0.0
4.143,2.329090909090909,1.5530120481927712,63.945454545454545,3.247560975609756,1016.6622641509432,9.41339024390244,1.8613207547169812,0.0,0.0
3.97,2.1475449101796404,1.4162275449101795,64.17964071856288,5.029940119760479,1018.4150943396228,9.70711377245509,1.698867924528302,0.0,0.0
4.454,1.82,0.9836363636363638,59.193939393939395,3.8612121212121218,1021.6392857142856,9.84290303030303,1.3650909090909091,0.0,0.0
4.22,1.7820359281437128,0.8826347305389222,57.25149700598802,2.7233532934131737,1024.6509433962265,9.55131137724551,1.300188679245283,0.0,0.0
4.277,1.9482142857142857,1.311377245508982,67.89221556886227,3.797619047619047,1019.7814814814816,9.75979761904762,1.579433962264151,0.0,0.0
3.85,1.633128834355828,0.9969325153374232,66.98159509202453,3.5852760736196316,1021.8672727272726,9.104588957055215,1.2870909090909093,0.0,0.0
4.585,1.7082208588957055,1.1248466257668712,69.87116564417178,2.908588957055215,1021.5454545454544,8.855656441717791,1.3772727272727272,0.0,0.0
4.625,1.826829268292683,1.3402439024390245,74.79878048780488,2.488414634146342,1020.56,6.573731707317074,1.5443636363636364,0.0,0.0
4.615,2.0317073170731708,1.363780487804878,67.52439024390245,3.46319018404908,1016.698076923077,9.045036585365851,1.6480769230769232,0.0,0.0
4.575,1.7392857142857143,1.0297619047619049,64.1547619047619,4.52934131736527,1017.2740740740742,9.561654761904762,1.3547169811320754,0.0,0.0
4.736,1.81437125748503,0.9625149700598804,60.83832335329341,3.5940119760479043,1017.048148148148,9.37239520958084,1.3688888888888888,0.0,0.0
4.644,1.9320567375886528,1.0397872340425534,59.234042553191486,3.981560283687943,1019.3272727272728,9.538978723404256,1.4754545454545456,0.0,0.0
4.369,2.2614102564102567,1.154423076923077,52.76282051282051,3.618064516129032,1016.3803571428572,9.887147435897436,1.6373214285714286,0.0,0.0
4.331,2.3652694610778444,1.474251497005988,60.293413173652695,2.4849397590361444,1015.5891304347824,9.672449101796406,1.8078260869565217,0.0,0.0
4.727,2.3409638554216867,1.2536144578313253,54.024096385542165,4.703012048192772,1016.2181818181816,8.752259036144578,1.646060606060606,0.0,0.0
4.277,2.357142857142857,1.1386904761904764,50.607142857142854,3.904819277108434,1013.6685185185185,9.891532934131735,1.657037037037037,0.0,0.0
4.277,2.3764457831325303,1.502409638554217,61.83734939759036,4.025301204819278,1012.8732142857144,8.978144578313254,1.8491071428571428,0.0,0.0
4.22,2.4338323353293414,1.1369461077844312,48.053892215568865,5.285542168674699,1014.1727272727272,9.617658682634731,1.6885454545454546,0.0,0.0
4.615,2.872121212121212,1.2484242424242424,41.42424242424242,3.40609756097561,1013.111320754717,9.855151515151515,1.9075471698113209,0.0,0.0
4.543,3.1915662650602408,1.1975903614457832,33.36746987951807,3.618072289156627,1010.4166666666666,9.847590361445784,2.07,0.0,0.0
4.718,3.105357142857143,1.6138095238095238,44.625,3.1017857142857146,1010.8884615384616,9.667857142857144,2.1828846153846153,0.0,0.0
4.543,3.2149700598802395,1.4724550898203592,36.790419161676645,4.477245508982036,1008.2849056603774,8.835880239520959,2.110943396226415,0.0,0.0
3.932,3.25,1.678658536585366,42.95121951219512,2.9939024390243905,1007.6472727272728,8.627439024390245,2.2243636363636363,0.0,0.0
3.466,3.23855421686747,1.4626506024096386,37.765060240963855,4.087195121951219,1008.032142857143,9.4012,2.116964285714286,0.0,0.0
3.367,3.48622754491018,1.8281437125748503,41.946107784431135,3.0275449101796403,1007.3169811320756,9.503592814371258,2.3844230769230768,0.0,0.0
3.664,3.757202380952381,1.4292857142857145,26.81547619047619,3.3726190476190476,1004.8528301886791,9.925595238095235,2.2488679245283016,0.0,0.0
3.932,3.4119760479041914,1.7988023952095806,43.33532934131737,4.139520958083832,1003.9814814814816,9.507784431137724,2.343888888888889,0.0,0.0
3.829,3.808484848484848,1.0424242424242425,19.903030303030302,6.033939393939394,1001.011320754717,9.455757575757575,2.0988679245283017,0.0,0.0
3.178,3.47748502994012,1.6354491017964072,38.71257485029941,3.733132530120482,1000.1309090909092,9.7874251497006,2.2905454545454544,0.0,0.0
3.045,3.66358024691358,1.5888888888888888,32.91358024691358,3.7623456790123457,1001.201851851852,9.73148148148148,2.315185185185185,0.0,0.0
2.833,3.632738095238095,2.150299401197605,47.293413173652695,3.1464285714285714,1000.0272727272728,9.076190476190476,2.6127272727272723,0.0,0.0
2.565,3.9221518987341777,1.4025949367088606,25.158227848101262,4.140506329113924,999.398,9.212658227848102,2.3072,0.0,0.0
2.833,3.774268292682927,1.7993865030674847,36.2760736196319,4.193292682926829,997.5092592592592,9.048170731707318,2.4559999999999995,0.0,0.0
2.708,3.778928571428571,1.8352380952380951,35.81547619047619,4.66547619047619,999.1290909090908,9.372619047619049,2.453818181818182,0.0,0.0
2.079,3.7790625,1.905,37.10625,3.709433962264151,997.545283018868,8.98176100628931,2.52,0.0,0.0
1.946,3.6515757575757575,2.067090909090909,44.11515151515152,4.738181818181818,998.6464285714284,9.356351515151514,2.5551785714285713,0.0,0.0
0.693,3.529940119760479,2.7035928143712575,63.56287425149701,3.093413173652695,999.7607142857142,7.868838323353294,2.898571428571429,0.0,0.0
2.398,3.600975609756097,2.7034146341463416,61.55487804878049,3.7079268292682928,1003.3425925925926,8.57190243902439,2.91962962962963,0.0,0.0
3.091,3.543452380952381,2.6,59.833333333333336,3.191666666666667,1002.3436363636364,9.333321428571429,2.845090909090909,0.0,0.0
3.178,3.5909638554216867,2.378915662650602,53.036144578313255,2.9499999999999997,1001.7036363636364,9.654807228915663,2.7052727272727273,0.0,0.0
2.639,3.5850299401197607,2.0281437125748503,43.0,3.9826347305389223,1004.5392857142856,9.834131736526944,2.5121428571428575,0.0,0.0
2.639,3.3960843373493974,2.2916265060240963,55.87951807228916,2.575301204819277,1005.8641509433962,9.80177108433735,2.6237735849056603,0.0,0.0
2.708,3.3209580838323354,2.337125748502994,58.5688622754491,3.5347305389221555,1008.782142857143,9.249556886227548,2.6242857142857146,0.0,0.0
2.303,3.3017261904761908,2.343511904761905,59.18452380952381,2.7664670658682633,1011.3763636363636,9.846255952380952,2.619636363636364,0.0,0.0
3.045,3.2701935483870965,2.161935483870968,55.2,3.4548387096774196,1011.5754716981132,9.936116883116885,2.505660377358491,0.0,0.0
3.135,3.201197604790419,2.1407185628742513,56.83233532934132,3.157228915662651,1012.7892857142856,9.905335329341318,2.486964285714286,0.0,0.0
3.738,2.9462420382165604,1.956687898089172,56.439490445859875,3.805732484076433,1014.3703703703704,9.98724203821656,2.280925925925926,0.0,0.0
