iso_weekstartdate,iso_year,iso_week,isoyw,temperature,dew_point_temperature,relative_humidity,wind_speed,wind_direction,sea_level_pressure,station_level_pressure,visibility,wind_gust,wet_bulb_temperature,altimeter,pressure_3hr_change,precipitation,precipitation_3_hour,precipitation_6_hour,precipitation_9_hour,precipitation_12_hour,precipitation_15_hour,precipitation_18_hour,precipitation_21_hour,precipitation_24_hour,Station_ID,Station_name,Latitude,Longitude,Elevation
2000-03-13,2000,11,200011,1.9423780487804878,0.6210975609756098,48.83536585365854,5.063803680981595,263.4375,1016.0942307692308,1014.7730769230768,11.439024390243903,,1.283076923076923,1015.6006211180123,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-03-20,2000,12,200012,2.261963190184049,0.7174233128834355,40.74846625766871,4.9573170731707314,250.37735849056602,1013.5854545454545,1012.2854545454545,12.478181818181818,,1.438909090909091,1013.141975308642,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-03-27,2000,13,200013,2.4007878787878787,1.039939024390244,46.01829268292683,4.746666666666667,211.17283950617283,1012.2363636363636,1010.9363636363636,9.694715189873419,,1.6407407407407406,1011.7938271604938,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-04-03,2000,14,200014,2.3915337423312883,0.5912345679012345,34.56172839506173,2.932515337423313,232.22222222222223,1014.8090909090909,1013.5090909090909,12.180981595092025,,1.4247272727272726,1014.2018404907975,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-04-10,2000,15,200015,2.8730120481927712,1.1016363636363637,36.981818181818184,3.0451807228915664,217.6969696969697,1010.7705882352942,1009.4882352941177,10.988414634146343,,1.8392156862745097,1010.4132530120482,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-04-17,2000,16,200016,2.777878787878788,1.130787878787879,40.666666666666664,4.704848484848484,215.72327044025158,1008.5777777777777,1007.2777777777778,10.39939393939394,15.95,1.822962962962963,1008.1664634146341,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-04-24,2000,17,200017,3.02,1.5701863354037269,44.993788819875775,3.2956521739130435,169.875,1007.2442307692307,1005.948076923077,9.491304347826086,,2.0898076923076925,1006.8930817610063,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-05-01,2000,18,200018,3.2098181818181817,1.4946666666666666,37.266666666666666,4.753939393939394,190.24539877300614,1007.6388888888889,1006.2452830188679,11.453787878787878,13.600000000000001,2.122075471698113,1007.3606060606061,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-05-08,2000,19,200019,3.2738787878787883,1.2876219512195122,32.542682926829265,3.8333333333333335,233.23170731707316,1008.074074074074,1006.7740740740742,9.988888888888889,14.65,2.050188679245283,1007.6888888888889,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-05-15,2000,20,200020,3.337393939393939,0.7390909090909091,22.927272727272726,6.409090909090909,309.75757575757575,1006.5905660377359,1005.2788461538462,9.798709677419355,12.66,1.8657692307692306,1006.180625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-05-22,2000,21,200021,3.585379746835443,0.8106962025316455,19.20253164556962,5.758227848101265,292.40506329113924,1003.1339622641509,1001.8339622641508,11.536538461538461,11.8,1.9352830188679246,1002.7751633986928,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-05-29,2000,22,200022,3.4684146341463418,1.1889634146341463,31.079268292682926,5.931707317073172,274.96932515337426,1001.8589285714286,1000.5464285714286,10.374316770186336,12.9,2.089107142857143,1001.4512345679012,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-06-05,2000,23,200023,3.3661445783132526,1.6704848484848485,41.654545454545456,3.88433734939759,201.80722891566265,1000.7943396226415,999.5203703703703,10.066459627329193,12.0,2.256851851851852,1000.3975609756098,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-06-12,2000,24,200024,3.4507784431137725,1.3378443113772454,30.46706586826347,4.917964071856288,257.4251497005988,1000.4462962962963,999.1462962962963,5.78421052631579,14.9,2.120740740740741,999.9907407407408,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-06-19,2000,25,200025,3.387939393939394,1.5391358024691357,39.123456790123456,2.6933333333333334,165.27950310559007,1001.9875000000001,1000.6714285714286,8.774193548387096,,2.232321428571429,1001.52375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-06-26,2000,26,200026,3.4647904191616767,1.4998203592814372,35.90419161676647,4.253293413173653,243.19277108433735,999.25,997.95,7.887261146496815,12.9,2.202777777777778,998.8353658536586,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-07-03,2000,27,200027,3.451976047904192,1.9229518072289156,46.7289156626506,3.181927710843374,156.72955974842768,997.8127272727272,996.5218181818182,9.207317073170731,,2.4518181818181817,997.3490909090909,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-07-10,2000,28,200028,3.5219631901840494,2.2751875,52.75625,2.504968944099379,158.83870967741936,996.1518518518518,994.8425925925926,7.844363057324841,,2.6545283018867925,995.6308176100628,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-07-17,2000,29,200029,3.700242424242424,2.077358490566038,44.9685534591195,3.3810975609756095,202.03703703703704,995.0803921568627,993.7803921568628,6.858620689655172,,2.6116326530612244,994.5638036809816,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-07-24,2000,30,200030,3.6254216867469884,2.5385542168674697,57.22289156626506,3.9672727272727273,115.8282208588957,997.5763636363636,996.2763636363636,8.981787878787879,12.350000000000001,2.825090909090909,997.096913580247,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-07-31,2000,31,200031,3.6546987951807224,2.460122699386503,55.94478527607362,2.6636363636363636,131.90184049079755,1000.2054545454546,998.9709090909091,10.644355828220858,,2.799433962264151,999.8288343558282,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-08-07,2000,32,200032,3.704642857142857,2.5008383233532934,55.131736526946106,3.228313253012048,138.875,998.4909090909091,997.1909090909091,10.742065868263472,,2.8155555555555556,998.0760479041917,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-08-14,2000,33,200033,3.6001948051948047,2.639411764705882,60.712418300653596,3.3285714285714287,130.58823529411765,998.8539999999999,997.554,9.628229166666666,,2.8957142857142855,998.596644295302,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-08-21,2000,34,200034,3.5355828220858894,2.689506172839506,62.41358024691358,2.671165644171779,143.1012658227848,999.6692307692308,998.3692307692307,7.852830188679245,,2.897692307692308,999.3081761006289,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-08-28,2000,35,200035,3.5840718562874248,2.631746987951807,60.933734939759034,2.3674698795180724,131.38364779874215,999.5962264150943,998.2962264150943,9.516463414634147,,2.8737735849056603,999.1920731707318,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-09-04,2000,36,200036,3.515987654320988,1.849625,39.68125,5.044171779141105,273.55828220858893,999.4903846153846,998.1903846153847,9.232885906040268,13.375,2.407058823529412,999.1298136645962,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-09-11,2000,37,200037,3.326047904191617,2.162710843373494,53.463855421686745,3.274251497005988,201.97530864197532,1002.842,1001.4666666666667,9.838672839506174,,2.5158823529411767,1002.5170731707317,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-09-18,2000,38,200038,3.1990184049079757,2.32319018404908,62.87116564417178,2.460122699386503,156.7948717948718,1005.3407407407408,1004.0407407407407,9.131612903225808,,2.564074074074074,1004.9962732919254,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-09-25,2000,39,200039,3.1633928571428576,2.4561904761904763,67.375,2.555688622754491,109.55974842767296,1007.2943396226415,1005.9867924528303,9.11439024390244,,2.642075471698113,1007.0680722891567,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-10-02,2000,40,200040,3.2754878048780487,2.2782926829268293,59.80487804878049,3.6823170731707315,183.9873417721519,1007.9538461538461,1006.6538461538462,8.9875,,2.574807692307692,1007.6184049079756,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-10-09,2000,41,200041,3.0429761904761907,2.0338690476190475,57.398809523809526,3.489880952380952,205.2694610778443,1010.8964285714285,1009.6053571428572,11.914315476190476,,2.370892857142857,1010.4532934131737,,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-10-16,2000,42,200042,3.0551204819277107,2.1213855421686745,61.21686746987952,2.5066265060240966,158.8198757763975,1010.7964285714286,1009.4964285714286,11.288704819277108,,2.428035714285714,1010.4120481927711,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-10-23,2000,43,200043,2.8982035928143715,2.0097604790419163,61.0,3.3863095238095235,237.48502994011977,1011.6092592592593,1010.3111111111111,11.57297619047619,,2.3062962962962965,1011.0560240963855,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-10-30,2000,44,200044,2.8995238095238096,2.197185628742515,67.89820359281437,3.425,222.13836477987422,1013.0309090909091,1011.7309090909092,9.944698795180722,,2.410740740740741,1012.545061728395,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-11-06,2000,45,200045,2.752857142857143,2.059285714285714,67.52380952380952,3.3053571428571424,218.3125,1013.22,1011.9363636363636,10.706325301204819,15.9,2.306,1012.6876543209876,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-11-13,2000,46,200046,2.332732919254658,1.480375,60.375,3.6937888198757767,282.17391304347825,1017.0019607843137,1015.6921568627452,11.906851851851853,,1.8264705882352943,1016.277564102564,,0.0,0.0,0.0,0.0,7.199999999999999,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-11-20,2000,47,200047,2.518181818181818,1.8773939393939394,68.6,3.7369696969696973,188.53658536585365,1015.2981818181819,1013.9981818181818,11.889636363636363,,2.0945454545454547,1014.7823170731707,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-11-27,2000,48,200048,2.179079754601227,1.5376687116564416,67.69325153374233,3.7591463414634148,307.0731707317073,1018.8660377358491,1017.566037735849,11.168658536585367,,1.7813207547169811,1018.515625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-12-04,2000,49,200049,2.35523178807947,1.8679470198675496,75.74834437086092,2.3816993464052287,180.0662251655629,1018.9882352941177,1017.6576923076923,9.329645161290323,,2.0534615384615384,1018.3641379310344,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-12-11,2000,50,200050,2.2143708609271524,1.6282119205298013,70.40397350993378,3.41006711409396,224.96598639455783,1015.7304347826087,1014.4282608695652,10.666649006622517,,1.8830434782608696,1015.6222972972973,,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-12-18,2000,51,200051,1.8024539877300614,1.1637423312883435,67.54601226993866,3.0423312883435583,253.2716049382716,1019.687037037037,1018.3833333333333,11.45914110429448,,1.4546296296296295,1019.3943037974683,,0.0,0.0,0.0,0.0,43.900000000000006,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2000-12-25,2000,52,200052,1.9256969696969697,1.5142424242424242,78.45454545454545,1.6849397590361446,178.56209150326796,1018.4169811320754,1017.0777777777777,7.64230303030303,,1.6829629629629628,1017.8203703703704,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-01-01,2001,1,200101,1.7495180722891568,1.0306024096385542,65.80722891566265,3.583734939759036,294.54545454545456,1020.62,1019.3163265306123,10.482212121212122,,1.3640816326530614,1020.060843373494,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-01-08,2001,2,200102,1.8778260869565215,1.32725,72.89375,2.5327160493827163,200.18987341772151,1017.7358490566038,1016.4358490566037,9.273179012345679,,1.5496153846153846,1017.1362499999999,,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-01-15,2001,3,200103,1.7451515151515151,1.1826666666666665,71.01212121212122,3.6333333333333333,296.42424242424244,1020.4961538461539,1019.1961538461538,9.152639751552796,,1.4236538461538462,1020.1454545454545,,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-01-22,2001,4,200104,1.7571084337349399,1.0567469879518072,65.62650602409639,3.1397590361445786,243.3734939759036,1018.775925925926,1017.4759259259258,10.115460122699385,,1.3696296296296295,1018.2676829268293,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-01-29,2001,5,200105,1.6601807228915662,0.8709036144578313,61.5,3.9825301204819277,260.3614457831325,1019.6833333333334,1018.3833333333333,11.134545454545455,,1.2433333333333334,1019.1815950920246,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-02-05,2001,6,200106,1.6293452380952382,0.666566265060241,58.566265060240966,3.080952380952381,246.72619047619048,1018.8796296296297,1017.5672727272727,10.65556886227545,,1.1376363636363636,1018.5526946107784,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-02-12,2001,7,200107,1.8307185628742515,1.1040119760479041,65.17365269461078,4.24251497005988,230.42168674698794,1018.532142857143,1017.209090909091,11.454520958083831,11.3,1.4303636363636365,1018.0760479041917,,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-02-19,2001,8,200108,1.904753086419753,1.2650920245398773,68.64814814814815,3.8766871165644172,192.76073619631902,1017.4910714285714,1016.1910714285714,9.894382716049384,,1.542142857142857,1016.94012345679,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-02-26,2001,9,200109,1.9087425149700599,0.9879640718562874,58.29940119760479,5.795180722891566,281.144578313253,1015.3745454545455,1014.0745454545454,9.042944785276074,,1.4054545454545455,1014.8096385542168,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-03-05,2001,10,200110,2.115792682926829,1.2284848484848485,62.80487804878049,3.1067484662576685,188.08641975308643,1018.3527272727273,1017.0527272727273,9.948454545454545,,1.6129090909090908,1017.8682926829268,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-03-12,2001,11,200111,2.3522560975609754,1.089390243902439,48.96341463414634,4.393865030674847,229.19753086419752,1013.0796296296297,1011.7981818181819,12.111341463414634,,1.6389090909090909,1012.6931677018634,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-03-19,2001,12,200112,2.284940476190476,1.3150299401197605,57.73652694610779,5.170833333333333,210.83333333333334,1013.5982142857143,1012.2982142857143,11.946130952380953,11.8,1.718035714285714,1013.0988023952095,,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-03-26,2001,13,200113,2.354512195121951,1.056219512195122,48.84756097560975,3.9256097560975607,239.320987654321,1010.6462962962963,1009.3462962962963,11.443719512195122,11.3,1.6314814814814813,1010.3165644171779,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-04-02,2001,14,200114,2.386768292682927,1.3307317073170732,55.43292682926829,2.732317073170732,180.125,1013.5788461538461,1012.2788461538462,9.308641975308642,,1.7686538461538461,1013.0987804878048,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-04-09,2001,15,200115,2.784759036144578,1.2790361445783132,44.963855421686745,3.575151515151515,140.55900621118013,1011.2666666666667,1009.9666666666666,11.268855421686748,,1.8994444444444445,1010.8128834355829,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-04-16,2001,16,200116,2.624817073170732,0.9548780487804878,38.890243902439025,4.524390243902439,262.22222222222223,1011.2944444444445,1009.9464285714286,12.727439024390245,,1.672857142857143,1010.796913580247,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-04-23,2001,17,200117,2.781556886227545,1.0548502994011977,37.83233532934132,4.4209580838323355,246.80722891566265,1010.4137931034483,1009.1157894736842,11.247272727272726,14.15,1.7936842105263158,1010.0219512195122,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-04-30,2001,18,200118,3.058888888888889,1.175679012345679,33.68518518518518,4.882098765432098,251.1801242236025,1007.9785714285715,1006.6821428571428,11.803105590062112,17.0,1.9158928571428573,1007.7265822784811,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-05-07,2001,19,200119,3.1682781456953646,1.4518543046357615,39.52317880794702,4.650666666666667,196.53333333333333,1005.467924528302,1004.176923076923,11.464635761589404,,2.1307692307692307,1005.46875,,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-05-14,2001,20,200120,3.2664102564102566,1.5619607843137253,40.89542483660131,4.082692307692308,173.07692307692307,1005.0250000000001,1003.7249999999999,10.814649681528662,,2.2359999999999998,1004.7339869281047,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-05-21,2001,21,200121,3.5069090909090908,1.406086956521739,31.93167701863354,6.24969696969697,277.75757575757575,1004.0462962962963,1002.7527272727273,11.936036363636365,12.075000000000001,2.1690384615384617,1003.7335403726709,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-05-28,2001,22,200122,3.402787878787879,1.0286060606060605,28.296969696969697,6.146341463414634,292.75,1002.5264150943397,1001.224074074074,11.664596273291925,15.1125,1.99,1002.1641975308643,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-06-04,2001,23,200123,3.329216867469879,1.4990243902439024,37.99390243902439,3.966060606060606,228.84146341463415,1001.124074074074,999.8943396226415,11.89277108433735,10.8,2.170188679245283,1000.7565217391303,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-06-11,2001,24,200124,3.390909090909091,1.4325,35.09146341463415,5.458181818181818,231.82926829268294,998.1246575342465,996.8856164383561,11.603086419753087,12.933333333333335,2.142689655172414,997.6901840490798,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-06-18,2001,25,200125,3.3417721518987342,1.5806410256410255,40.44230769230769,3.3759493670886074,180.5095541401274,997.6624203821656,996.428025477707,11.284570512820514,,2.2221290322580645,997.3082802547771,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-06-25,2001,26,200126,3.543522012578616,1.4754430379746837,32.15822784810127,5.642307692307693,274.03846153846155,999.0588235294117,997.8254901960784,11.54367088607595,13.966666666666667,2.2246052631578945,998.7515723270441,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-07-02,2001,27,200127,3.6373780487804876,1.356196319018405,29.57668711656442,5.151219512195122,267.9268292682927,998.5320610687023,997.2893129770991,11.677298780487805,,2.1949618320610687,998.2902439024391,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
2001-07-09,2001,28,200128,3.7871604938271606,1.1048148148148147,21.530864197530864,6.173456790123457,312.037037037037,997.574074074074,996.2740740740742,11.840372670807453,13.78888888888889,2.1214814814814815,997.0405063291139,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QAI0000OTBD,DOHA INTL,25.2611,51.5651,10.7
